"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"
3750.65	3749.12	3748.25	3747.73	3746.78	3745.85	3744.43	3740.56	3735.02	3734.73	3737.79	3739.66	3742.57	3747.02	3749.35	3751.66	3754.09	3756.58	3759.04	3759.97	3764.48	3770.95	3774.45	3780.16	3782.99	3786.84	3794.19	3807.98	3821.93	3829.92	3837.21	3848.08	3861.14	3872.68	3885.44	3906.21	3925.94	3942.42	3958.07	3967.41	3973.19	3979.25	3983.78	3985.36	3989.58	3997.26	4002.04	4002.97	4004.42	4006.28	4011.56	4024.08	4045.35	4063.72	4066.15	4046.37	4035.49	4033.7	4031.52	4033.8	4036.88	4043.93	4046.75	4046.07	4029.65	4003.96	3988.58	3980.59	3975.47	3972.02	3969.15	3965.22	3960.53	3955.48	3952.58	3952.57	3952.74	3949.24	3940.65	3931.6	3924.54	3919.94	3916.94	3919.69	3929.95	3941.23	3949.91	3954.12	3953.63	3954.45	3958.69	3968	3980.07	3991.27	3998.73	4002.85	4005.3	4007.87	4007.8	3996.2	3981.32	3980.6	3983.01	3976.03	3960.87	3946.07	3939.51	3930.43	3918.36	3907.13	3898.89	3889.7	3882.57	3879.19	3879.23
3751.28	3751.01	3750.69	3750.43	3750.01	3750.6	3752.74	3752.64	3745.83	3742.33	3744.33	3746.48	3748.44	3749.38	3749.5	3751.31	3754.06	3757.19	3759.83	3761.1	3765.18	3770.94	3773.72	3779.82	3781.94	3784.41	3792.92	3812.07	3827.27	3832.23	3838.03	3846.79	3859.94	3871.95	3885.45	3902.94	3919.97	3931.82	3942.64	3953.06	3960.02	3963.88	3968.74	3971.67	3970.56	3972.94	3982.55	3989.4	3994.76	4001.34	4009.36	4019.56	4037.26	4055.41	4071.65	4071.66	4070.18	4069.74	4069.35	4067.36	4068.93	4069.84	4052.91	4042.52	4024.58	4007.55	4001.88	3992.6	3984.32	3979.85	3978.34	3977.09	3974.49	3970.95	3967.57	3966.34	3965.27	3958.36	3947.92	3938.35	3930.3	3925.24	3922.5	3926.19	3937.43	3948.43	3957.34	3962.37	3962.89	3963.2	3967.41	3977.2	3989.15	3997.86	4001.86	4003.36	4004.21	4004.68	4002.27	3993.54	3983.01	3979.14	3979.49	3980.08	3976.37	3968.16	3957.18	3932.42	3920.26	3908.55	3898.31	3888.46	3880.89	3878.49	3879.13
3752.27	3752.45	3752.51	3752.62	3752.48	3753.58	3757.46	3762.67	3760.45	3756.26	3756.57	3757.6	3756	3749.62	3748.05	3750.07	3753.5	3756.97	3759.8	3761.78	3765.91	3771.3	3773.61	3779.82	3783.56	3788.62	3800.46	3821.31	3834.22	3834.51	3839.4	3849.23	3860.74	3874.32	3887.57	3901.34	3917.07	3925.86	3931.7	3937.85	3944.62	3950.79	3959.87	3964.44	3963.24	3965.33	3974.9	3983.55	3991.75	4003.87	4010.51	4021.09	4036.46	4051.58	4076.74	4092.95	4098.6	4099.43	4092.78	4084.61	4075.2	4063	4047.38	4035.23	4021.19	4012.13	4005.9	3996.29	3989.75	3986.01	3985.07	3984.34	3982.96	3980.64	3977.55	3973.33	3967.47	3958.14	3947.88	3939.44	3934.01	3931.08	3929.95	3933.99	3943.87	3952.9	3959.71	3966.71	3970.8	3973.13	3978.47	3988.4	3998.26	4002.73	4003.85	4003.27	4002.04	3998.93	3992.51	3984.97	3980.03	3976.7	3974.53	3976.77	3979.7	3979.79	3975.62	3937.24	3913.39	3913.45	3898.34	3888.51	3881.05	3879.34	3879.59
3753.59	3753.98	3754.25	3754.59	3754.48	3755.56	3758.53	3763.61	3765.31	3764.01	3765.02	3766.53	3761.89	3747.53	3743.33	3747.99	3752.92	3756.61	3759.42	3761.58	3766.16	3771.9	3774.29	3780.44	3786.89	3796.23	3809.2	3824.38	3834.34	3834.42	3840.42	3851.71	3864.25	3876.25	3888.85	3901.08	3915.12	3922.83	3926.6	3929.5	3934.57	3945.32	3956.04	3959.13	3959.85	3963.75	3974.3	3984.76	3997.85	4014.32	4019.75	4027.17	4039.43	4050.83	4075.21	4091.23	4095.94	4096.77	4086.82	4079.38	4067.81	4053.34	4042.29	4032.8	4022.91	4014.1	4005.26	3997.46	3992.51	3989.72	3989.08	3987.56	3985.35	3983.12	3980.73	3975.66	3967.71	3958.26	3949.11	3941.98	3938.27	3936.01	3935.49	3939.73	3949.56	3957.92	3965.6	3974.33	3982.68	3987.34	3992.82	4000.75	4006.2	4005.91	4004.8	4002.1	3998.48	3992.54	3984	3978.28	3976.63	3974.64	3972.14	3976.08	3983.85	3980.09	3982.57	3962.27	3917.42	3915.95	3899.54	3892.11	3882.96	3881.21	3880.31
3756.17	3755.7	3755.41	3755.52	3755.37	3756.54	3759.32	3762.6	3765.17	3766.59	3768.05	3772.84	3772.57	3750.34	3741.47	3748.13	3758.9	3759.26	3759.03	3760.8	3765.97	3772.69	3776.58	3782.25	3790.4	3801.21	3813.11	3823.67	3832	3832.5	3839.52	3851.65	3864.74	3875.15	3887.53	3900.08	3912.7	3919.99	3922.17	3922.53	3929.12	3943.7	3951.49	3951.09	3954.37	3962.84	3977.59	3990.7	4005.11	4020.84	4029.19	4036.43	4047.18	4055.21	4067.9	4077.25	4081.75	4084.71	4083.11	4075.56	4065.29	4056.61	4044.79	4032.6	4023.27	4013.92	4004.5	3998.87	3993.82	3990.53	3988.72	3987.4	3985.8	3983.35	3980.21	3975.04	3967.42	3960.5	3955.95	3950.87	3946.48	3943.36	3941.87	3945.75	3955.95	3966.5	3976.63	3988.75	3998.75	4006.65	4013.43	4015.7	4013.11	4008.33	4003.94	4000.12	3995.06	3988.09	3980.58	3976.74	3975.85	3976.17	3980.43	3994.99	4007.45	3992.8	3977.21	3980.02	3935.92	3918.79	3904.31	3890.21	3884.59	3881.01	3880.53
3757.94	3757.55	3757.09	3756.94	3756.63	3757.27	3759.55	3762.84	3766.53	3769.3	3770.66	3775.65	3781.99	3764.28	3751.09	3752.77	3758.42	3758.86	3758.56	3759.85	3765.5	3773.54	3779.46	3784.76	3793.62	3804.28	3814.91	3823.4	3830.66	3830.88	3837.55	3848.18	3861.19	3871.58	3883.74	3896.53	3908.24	3915.09	3915.34	3916.15	3924.96	3940.96	3947.2	3946.34	3955.11	3972.2	3991.28	4004.93	4017.56	4028.43	4038.46	4047.48	4056.53	4061.23	4065.63	4069.14	4072.23	4077.58	4086.87	4083.39	4068.28	4060.7	4052.36	4040.38	4029.47	4017.44	4007.24	4001.84	3996.22	3992.6	3990.02	3988.43	3986.58	3984.13	3981.5	3977.7	3972.46	3968.68	3966.65	3963.38	3959.76	3956.59	3955.45	3958.92	3969.1	3980.94	3994.77	4009.36	4020.63	4027.49	4030.19	4025.99	4018.06	4010.32	4004.32	3998.34	3992.22	3987.61	3983.62	3983.12	3984.38	3986.83	3999.57	4012.69	4017.84	4004.96	3979.96	3984.46	3961.02	3923.71	3910.35	3892.44	3883.5	3879.91	3880.33
3759.4	3759.1	3758.33	3757.82	3758.4	3758.1	3759.71	3763.74	3768.89	3773.62	3776.83	3779.6	3782.2	3774.44	3764.46	3759.52	3758.23	3758.51	3758.4	3758.6	3765	3774.05	3780.98	3786.61	3795.98	3806.35	3815.98	3823.27	3829.94	3830.08	3836.03	3844.77	3856.79	3867.6	3878.96	3891.41	3902.5	3910.36	3913.26	3915.35	3923.26	3936	3943.62	3949.15	3965.75	3988.91	4005.75	4016.31	4026.91	4037.09	4046.83	4056.64	4062.78	4063.96	4065.04	4066.31	4069.09	4076.64	4093.38	4101.45	4087.85	4068.07	4059.71	4048.89	4038.55	4025.41	4013.01	4005.97	4000.19	3996.13	3993.04	3991.48	3990.19	3987.98	3986.07	3982.87	3980.95	3980.66	3980.14	3978.05	3975.58	3973.55	3974.12	3978.52	3985.99	3998.69	4013.28	4028.27	4040.9	4045.05	4040.75	4032.66	4023.13	4012.88	4005.91	3997.08	3990.3	3989.31	3988.44	3990.32	3995.72	4004.59	4019.57	4021.44	4014.45	4007.04	3985.46	3980.37	3984.21	3940.1	3913.25	3894.36	3882.26	3879.73	3879.42
3759.99	3759.93	3759.11	3758.35	3758.22	3757.9	3759.74	3764.95	3771.26	3777.03	3781.12	3782.58	3782.03	3778.18	3771.06	3762.36	3758.21	3761.66	3761.68	3757.83	3763.33	3773.62	3781.75	3787.86	3797.78	3807.92	3816.89	3823.77	3829.74	3829.97	3835.64	3842.75	3852.15	3862.27	3874.06	3886.81	3898.54	3907.82	3913.82	3917.59	3922.59	3930.53	3938.82	3951.13	3972.85	3995.79	4009.62	4017.04	4029.33	4040.99	4050.67	4059.06	4063.39	4062.96	4062.57	4063.74	4070.12	4079.76	4090.09	4099.66	4104.15	4087.57	4070.81	4058.89	4046.67	4033.68	4021.23	4013.82	4008.78	4002.86	3998.87	3996.34	3995.1	3993.9	3992.52	3990.97	3992.62	3997.1	3999.33	3998.97	3998.09	3997.48	3999.3	4002.67	4008.76	4021.97	4034.67	4048.19	4055.98	4056.76	4049.96	4040.13	4030.53	4021.45	4016.31	4005.68	3996.61	3997.13	3997.44	4001.3	4009.45	4023.9	4033.53	4026.88	4016.32	4009.04	3996.33	3979.11	3989.77	3969.76	3927.36	3901.11	3882.77	3880.68	3878.47
3759.99	3760.28	3760.22	3759.83	3759.42	3759.24	3761	3766.54	3772.87	3778.08	3781.37	3781.61	3781.45	3780.43	3774.49	3764.86	3763.76	3773.7	3773.31	3762.65	3762.57	3772.7	3781.62	3788	3798.21	3808.59	3817.44	3824.3	3829.78	3830.63	3835.78	3841.86	3849.32	3859.6	3871.27	3882.89	3894.29	3906.38	3916.09	3920.23	3921.98	3925.61	3930.92	3946.53	3972.39	3994.33	4008.8	4016.74	4030.04	4041.36	4051	4058.38	4062.34	4061.15	4059.64	4060.72	4070.28	4081.39	4084.84	4086.9	4094.82	4095.79	4085.93	4073.98	4058.73	4042.87	4029.01	4021.09	4018.91	4015.26	4010.86	4007.11	4004.06	4002.85	4002.32	4001.6	4007.06	4015.18	4019.16	4020.19	4020.49	4020.16	4020.52	4024.93	4034.69	4045.41	4055.32	4064.87	4066.3	4064.06	4053.91	4042.5	4038.08	4035.98	4034.24	4023.95	4010.88	4008.71	4009.22	4016.45	4026.77	4044.44	4046.93	4036.53	4024.29	4014.41	4006.96	3991.53	3981.42	3985.84	3951.53	3919.01	3895.42	3887.71	3884.21
3760.29	3761.87	3762.87	3763.15	3763.77	3764.74	3767.34	3771.86	3775.72	3779.28	3781.45	3780.94	3781.2	3781.29	3777.57	3772.3	3775.33	3784.04	3783.31	3774.63	3770.34	3774.62	3779.98	3787.31	3798.21	3808.9	3817.76	3824.79	3829.75	3830.21	3834.41	3839.91	3847.67	3858.79	3868.2	3877.62	3890.08	3904.08	3917.43	3920.61	3920.09	3922.05	3925.77	3939.93	3966.01	3988.54	4003.19	4015.47	4028.98	4039.53	4048.73	4055.93	4060	4059.43	4057.73	4059.51	4068.84	4079.02	4082.14	4082.95	4086.4	4090.93	4091.12	4086.08	4075.7	4059.49	4044.31	4033.02	4027.47	4026.81	4024.7	4021.67	4018.38	4016.34	4014.9	4012.76	4017.51	4026.84	4035.47	4042.48	4045.41	4045.33	4045.57	4049.61	4055.02	4059.8	4067.48	4073.4	4072.89	4068.51	4054.93	4043.5	4042.81	4042.58	4041.39	4034.92	4024.15	4021.95	4026.94	4034.97	4044.73	4056.97	4052.6	4043.79	4033.1	4021.55	4014.6	4001.81	3983.45	3984.32	3967.3	3927.89	3906.55	3899.86	3900.04
3762.21	3765.97	3767.65	3768.74	3770.56	3772.43	3775.22	3778.49	3779.45	3781.19	3782.33	3781.89	3781.55	3780.22	3778.33	3777.08	3779.83	3784.17	3784.94	3781.91	3777.78	3777.59	3778.15	3785.47	3796.6	3807.75	3817.47	3825.21	3829.61	3829.84	3832.98	3837.27	3844.15	3853.03	3859.04	3871.5	3889.08	3900.93	3912.38	3915.59	3916	3918.26	3923.3	3935.31	3956.67	3979.63	3996.8	4010.63	4025.08	4036.18	4045.17	4050.78	4053.69	4054.92	4055.64	4059.28	4065.1	4070.49	4073.62	4075.13	4077.97	4080.78	4081.3	4081.99	4080.81	4072.45	4062.81	4057.68	4051.87	4046.54	4040.05	4035.43	4032.69	4030.5	4027.9	4024.31	4025.18	4032.53	4043.39	4053.48	4056.37	4055.81	4055.53	4059.17	4062.36	4066.3	4072.37	4076.21	4076.42	4072.17	4062.26	4061.98	4066.13	4060.16	4051.48	4044.69	4041.34	4044.92	4055.67	4055.88	4058.93	4062.2	4053.72	4045.88	4036.72	4025.73	4018.04	4010.57	3991.52	3980.54	3976.12	3936.05	3915.87	3917.85	3918.64
3763.26	3772.53	3778.2	3780.33	3782.02	3782.59	3782.91	3784.44	3784.4	3784.45	3784.1	3782.66	3781.19	3779.7	3779.01	3778.7	3779.71	3781.36	3782.42	3781.56	3779.75	3779.26	3777.6	3783	3792.75	3803.82	3814.91	3823.9	3828.78	3829.66	3832.12	3835.41	3840.19	3844.61	3849.7	3864.92	3882.75	3893.72	3903.6	3907.12	3908.26	3910.18	3916.62	3929.1	3946.45	3968.13	3988.53	4003.31	4017.36	4030.52	4039.31	4043.12	4044.49	4047.9	4052.39	4057.75	4060.74	4061.56	4062.02	4062.54	4064.03	4066.09	4068.84	4068.95	4069.67	4066.56	4062.3	4061.7	4063.22	4061.34	4054.61	4046.09	4041.76	4039.91	4038.23	4035.94	4034.77	4039.26	4051.14	4059.29	4061.95	4065.67	4070.36	4073.02	4072.25	4072.86	4077.59	4081.45	4082.51	4082.34	4084.13	4091.07	4094.71	4089.61	4077.82	4065.3	4061.85	4064.83	4069.73	4063.51	4060.51	4060.9	4055.14	4045.94	4035.31	4024.72	4017.64	4013.9	4004.65	3982.84	3979.89	3957.56	3939.53	3941.44	3938.73
3770.79	3786.16	3794.99	3796.24	3796.21	3795.13	3793.38	3792.35	3790.88	3789.09	3786.84	3783.9	3781.08	3779.44	3779.54	3779.43	3779.56	3779.82	3780.39	3780.61	3780.21	3779.92	3778.35	3781.57	3788.9	3797.59	3808.39	3819.42	3826.64	3829.14	3831.24	3833.74	3838.09	3839.59	3846.11	3860.4	3873.46	3884.81	3894.42	3898.4	3899.71	3901.51	3907.69	3919.35	3935.28	3955.84	3977.24	3993.51	4009.41	4024.1	4032.32	4036.75	4039.74	4043.51	4048.28	4053.31	4055.32	4054.4	4054.23	4054.8	4053.77	4050.4	4047.77	4046.32	4046.73	4047.68	4049.46	4052.18	4056.71	4057.51	4053.38	4045.65	4041.91	4041.74	4042.27	4043.13	4044.22	4049.68	4060.7	4068.13	4070.92	4077.54	4086.54	4088.09	4084.69	4083.09	4086.59	4090.34	4091.42	4092.49	4099.26	4105.76	4104.95	4101.62	4095.82	4083.05	4071.69	4066.75	4065.79	4063.68	4060.78	4058.3	4052.86	4043.1	4030.58	4018.39	4010.76	4007.6	4000.74	3983.61	3979.75	3977.21	3969.45	3960.32	3947.8
3788.55	3800.69	3803.25	3801.92	3802.3	3802.74	3801.39	3799.05	3796.29	3792.59	3789.07	3784.92	3781.05	3779.33	3779.36	3779.42	3779.5	3779.6	3779.93	3780.17	3780	3780	3779.52	3780.9	3786.07	3792.1	3801.47	3813.82	3823.74	3827.66	3830.21	3832.24	3836.6	3835.72	3839.74	3851.71	3865.5	3877.44	3886.54	3891.98	3894.62	3897.1	3900.8	3910.47	3925.99	3943.94	3964.74	3984.66	4003.39	4016.06	4022.51	4031.62	4042.31	4042.8	4043.5	4045.91	4047.83	4047.56	4046.07	4044.39	4040.37	4035.6	4028.55	4025.17	4023.89	4025.11	4032.17	4041.42	4048.6	4050.98	4047.45	4040.58	4037.81	4039.53	4042.42	4045.95	4049.53	4056.97	4067.72	4075.96	4080.11	4085.77	4092.73	4095.28	4094.95	4095.29	4097.94	4099.52	4100	4101.61	4109.74	4120	4118.89	4111.53	4105.1	4091.96	4072.59	4063.27	4061.13	4060.95	4058.67	4053.06	4046.94	4039.18	4026.84	4012.14	4000.46	3992.96	3985.81	3979.99	3977.84	3980.04	3980.18	3968.83	3953.48
3793.43	3795.97	3796.83	3798.71	3801.46	3804.45	3805.5	3804.69	3801.18	3797.38	3793	3787.69	3782.84	3780.19	3779.32	3779.21	3779.37	3779.61	3779.95	3780.09	3780	3780	3780.11	3780.83	3785.89	3791.46	3799.76	3810.46	3820.4	3825.99	3829.54	3832.06	3836.73	3834.97	3835.87	3843.53	3856.18	3868.59	3880.88	3889.21	3892.89	3896.47	3897.79	3907.12	3921.9	3934.27	3952.48	3973.81	3990.72	4001.6	4008.88	4026.63	4040.98	4037.43	4037.22	4039.98	4040.58	4040.07	4033.59	4024.32	4020.01	4019.92	4016.07	4011.77	4009.73	4009.84	4016.29	4027.83	4041.69	4049.13	4043.1	4035.23	4031.93	4034.46	4038.97	4044.66	4050.32	4058.96	4069.45	4078.31	4085.9	4093.84	4099.29	4099.87	4101.05	4102.13	4103.82	4104.28	4105.31	4108.98	4117.07	4125.53	4125.18	4119.3	4113.76	4098.88	4075.54	4062.63	4058.82	4055.58	4052.75	4046.24	4040.14	4036.53	4027.89	4014.3	3997.62	3984.42	3977.43	3976.78	3976.97	3978.87	3979.54	3971.5	3960.38
3789.8	3790.12	3792.42	3796.22	3801.25	3806.43	3809.21	3809.19	3805.22	3801.3	3797.15	3791.26	3785.53	3781.58	3779.28	3778.94	3779.23	3779.58	3779.84	3780.4	3781.29	3781.98	3782.5	3784.38	3789.17	3794.59	3801.97	3810.77	3819.29	3825.55	3829.79	3832.89	3834.04	3835.56	3837.4	3841.48	3849.35	3860.19	3875.54	3887.63	3892.06	3890.41	3894.74	3905.48	3921.73	3928.88	3944.45	3962.37	3975.58	3987.12	4006.88	4029.55	4031.62	4024.19	4023.03	4027.75	4028.38	4029.82	4027.55	4018.08	4008.91	4004.35	4001.37	4000.01	4000.36	4001.92	4006.19	4012.5	4026.36	4039.78	4034.71	4026.96	4023.95	4028.35	4034.78	4042.05	4049.74	4058.34	4066.69	4073.91	4083.5	4093.97	4100.97	4102.1	4102.83	4103.18	4104.34	4105.09	4106.89	4110.95	4117.21	4123.55	4123.94	4120.3	4115.01	4101.28	4079.75	4064.59	4057.87	4051.18	4047.31	4042.16	4036.56	4034.14	4030.08	4021.02	4003.19	3985.38	3975.81	3974.72	3975.95	3978.9	3979.63	3974.1	3967.11
3791.78	3793.23	3795.21	3798.11	3805.15	3812.78	3816.31	3815.62	3810.88	3804.6	3800.12	3793.74	3787.46	3782.7	3779.28	3778.71	3779.1	3779.54	3779.67	3780.54	3782.29	3784.32	3787.06	3791.13	3794.59	3798.08	3804.27	3811.21	3818.64	3825.59	3831	3834.48	3836.01	3838.48	3840.52	3843.4	3847.7	3856.43	3871.15	3884.31	3890.66	3890.2	3895.96	3906.15	3920.55	3928.79	3943.33	3957.42	3969.04	3987.63	4015.82	4030.65	4020.19	4010.77	4003.44	4005.15	4011.31	4018.36	4021.92	4018.72	4007.65	3994.48	3988.16	3988.53	3992.21	3995.89	3999.95	4002.3	4007.53	4020.72	4023.98	4019.83	4016.86	4022.64	4033.2	4042.56	4048.33	4054.04	4059.71	4066.02	4075.93	4087.39	4096.83	4101.48	4102.77	4102.51	4103.17	4104.14	4105.88	4108.81	4112.75	4117.12	4118.49	4116.03	4112.32	4101.15	4082.87	4067.28	4057.12	4048.27	4044.79	4041.86	4037.34	4032.45	4027.44	4021.72	4009.28	3989.73	3976.24	3974.23	3975.62	3978.86	3979.57	3975.71	3970.96
3804.09	3805.31	3806.64	3810.23	3816.8	3821.67	3823.07	3820.99	3815.83	3809.5	3802.29	3795.74	3789.05	3783.62	3779.45	3778.68	3779.45	3779.71	3779.76	3781	3783.81	3787.3	3791.07	3795.82	3798.64	3799.74	3805.31	3813.08	3819.58	3827.49	3834.28	3836.41	3837.71	3839.82	3842.72	3845.75	3849.14	3856.51	3869.02	3881.41	3888.87	3893.16	3898.2	3906.89	3917.7	3927.77	3941.75	3958.18	3969.3	3994.98	4022.63	4026.05	4012.79	4002.11	3991.61	3989.82	3995.89	4003.71	4009.05	4010.17	4002.93	3987.33	3978.27	3978.68	3984.32	3990.97	3996.65	3999.77	4001.26	4008.5	4013.8	4013.52	4011.52	4018.98	4035.68	4045.57	4048.29	4049.49	4051.58	4057.29	4066.86	4078.64	4089.57	4097.38	4100.32	4100.45	4100.99	4102.3	4103.66	4105.1	4106.18	4106.75	4107.67	4108.93	4108.03	4100.85	4087.85	4073.83	4059.32	4048.57	4045.37	4043.99	4040.31	4033.35	4025	4017.83	4009.45	3993.49	3979.92	3975.5	3975.82	3978.67	3979.98	3978.01	3974.84
3821.77	3821.34	3821.91	3824.72	3828.76	3829.51	3827.77	3824.28	3818.83	3812.22	3804.43	3797.94	3790.66	3784.38	3779.75	3779.29	3779.66	3779.79	3779.8	3781.31	3784.96	3789.32	3793.55	3798.24	3800.45	3801.03	3807.73	3817.13	3823.74	3831.46	3838.22	3839.23	3838.99	3840.22	3844.06	3848.33	3852.19	3858.98	3869.33	3880.66	3888.96	3894.54	3900.14	3908.45	3917.31	3925.36	3940.96	3962.28	3976.8	4000.66	4019.44	4017.62	4005.81	3992.64	3983.77	3982.59	3984.29	3987.32	3990.49	3992.28	3987.37	3975.49	3970.17	3972.58	3979.31	3987.2	3993.65	3997.62	3999.72	4002.41	4005.79	4007.42	4007.42	4015.89	4033.7	4041.49	4042.01	4042.32	4043.95	4049.74	4058.29	4069.06	4080.58	4090.48	4095.52	4097.07	4097.76	4099.48	4100.57	4101.17	4100.64	4098.88	4099.33	4102.31	4104.06	4101.34	4094.76	4085.11	4070.42	4057.14	4050.42	4047.34	4043.68	4038.22	4029.72	4020.81	4011.05	3997.76	3984.86	3977.52	3976.81	3978.64	3979.97	3979.58	3977.62
3831.91	3832.66	3833.16	3834.32	3835.47	3835.16	3832.28	3826.53	3819.53	3812.95	3806.52	3799.95	3792.45	3784.51	3779.95	3780.15	3780.67	3780.52	3780.38	3782.2	3786.29	3790.98	3794.93	3798.67	3801.39	3803.98	3810.35	3818.67	3825.97	3833.5	3839.69	3841.22	3841.17	3842.72	3847.05	3851.96	3856.71	3862.6	3871.31	3881.72	3890.82	3897.9	3904.17	3912.75	3920.16	3927.46	3945.16	3968.33	3985.29	4001.73	4011.29	4007.98	3997.35	3984.98	3978.66	3978.54	3976.7	3974.93	3973.71	3971.88	3966.8	3963.46	3963.5	3966.56	3974.63	3985.26	3991.96	3995.17	3996.01	3998.88	4001.21	4003.31	4006.2	4013.67	4023.61	4026.81	4027.27	4030.39	4037.67	4045.84	4052.58	4060.15	4070.55	4081.34	4088.66	4091.66	4093.24	4095.44	4096.85	4097.59	4098.01	4096.81	4096.97	4098.68	4100.27	4100.03	4096.78	4091	4081.08	4068.08	4058.72	4051.55	4044.65	4039.37	4032.5	4023.61	4014.2	4003.88	3992.25	3982.92	3979.75	3979.28	3979.79	3980.3	3979.86
3831.91	3838.75	3839.36	3839.83	3839.87	3839.67	3836.17	3828.17	3819.9	3813.52	3807.76	3802.03	3794.99	3786.76	3781.26	3780.95	3782.24	3782.53	3782.47	3784.45	3788.02	3792.39	3796.45	3799.77	3802.85	3806.53	3811.73	3817.89	3825.03	3833.02	3839.61	3842.41	3843.8	3846.66	3851.27	3856.46	3860.85	3865.84	3872.71	3882.09	3892.29	3901.09	3907.55	3915.87	3921.81	3929.4	3950.24	3972.6	3988.03	4000.77	4006.18	4002.41	3992.61	3981.65	3977.73	3978.09	3973.39	3969.46	3964.85	3960.43	3956.19	3957.03	3958.16	3959.06	3969.66	3984.92	3991.61	3993.94	3994.22	3996.62	3999.65	4000.96	4005.22	4011.49	4015.6	4015.57	4015.36	4020.83	4034.35	4045.28	4050.17	4053.69	4060.26	4070.48	4080.23	4084.94	4088.14	4091.15	4093.2	4094.44	4096.78	4096.32	4096.29	4096.72	4097.5	4097.09	4094.57	4089.5	4082.89	4073.98	4066	4056.21	4043.53	4035.15	4029.61	4020.65	4012.68	4005.02	3996.63	3988.31	3982.65	3979.92	3979.79	3980.38	3980.41
